SessionID,Date,ResourceID,MethodID,Duration_Minutes,FocusScore,Passive_Flag,Hour,DateTime
1087,2007-05-07 00:34:16.952844,101,2,36,86,0,12,2007-05-07 12:34:16.952844
1088,2007-05-08 00:34:16.952844,105,4,103,81,1,7,2007-05-08 07:34:16.952844
1089,2007-05-09 00:34:16.952844,104,3,170,81,0,11,2007-05-09 11:34:16.952844
1090,2007-05-10 00:34:16.952844,102,3,220,66,0,15,2007-05-10 15:34:16.952844
1091,2007-05-11 00:34:16.952844,102,5,199,59,1,14,2007-05-11 14:34:16.952844
1092,2007-05-12 00:34:16.952844,107,1,213,53,1,13,2007-05-12 13:34:16.952844
1093,2007-05-13 00:34:16.952844,102,5,113,78,0,16,2007-05-13 16:34:16.952844
1094,2007-05-14 00:34:16.952844,106,4,147,81,1,14,2007-05-14 14:34:16.952844
1095,2007-05-15 00:34:16.952844,106,1,83,75,0,14,2007-05-15 14:34:16.952844
1096,2007-05-16 00:34:16.952844,104,4,201,62,0,13,2007-05-16 13:34:16.952844
1097,2007-05-17 00:34:16.952844,102,4,135,89,0,20,2007-05-17 20:34:16.952844
1098,2007-05-18 00:34:16.952844,105,1,152,87,1,7,2007-05-18 07:34:16.952844
1099,2007-05-19 00:34:16.952844,103,2,148,83,1,6,2007-05-19 06:34:16.952844
1100,2007-05-20 00:34:16.952844,107,5,55,83,1,14,2007-05-20 14:34:16.952844
1101,2007-05-21 00:34:16.952844,103,5,44,84,0,14,2007-05-21 14:34:16.952844
1102,2007-05-22 00:34:16.952844,107,4,151,84,0,18,2007-05-22 18:34:16.952844
1103,2007-05-23 00:34:16.952844,101,5,101,90,0,13,2007-05-23 13:34:16.952844
1104,2007-05-24 00:34:16.952844,101,3,78,79,0,10,2007-05-24 10:34:16.952844
1105,2007-05-25 00:34:16.952844,101,1,97,92,1,8,2007-05-25 08:34:16.952844
1106,2007-05-26 00:34:16.952844,105,3,181,68,1,9,2007-05-26 09:34:16.952844
1107,2007-05-27 00:34:16.952844,104,4,129,81,0,22,2007-05-27 22:34:16.952844
1108,2007-05-28 00:34:16.952844,106,5,231,67,0,21,2007-05-28 21:34:16.952844
1109,2007-05-29 00:34:16.952844,103,1,176,78,1,21,2007-05-29 21:34:16.952844
1110,2007-05-30 00:34:16.952844,101,5,231,50,0,8,2007-05-30 08:34:16.952844
1111,2007-05-31 00:34:16.952844,107,2,212,67,1,11,2007-05-31 11:34:16.952844
1112,2007-06-01 00:34:16.952844,104,5,98,89,0,6,2007-06-01 06:34:16.952844
1113,2007-06-02 00:34:16.952844,103,4,78,77,0,21,2007-06-02 21:34:16.952844
1114,2007-06-03 00:34:16.952844,101,2,137,76,0,20,2007-06-03 20:34:16.952844
1115,2007-06-04 00:34:16.952844,104,1,190,66,1,12,2007-06-04 12:34:16.952844
1116,2007-06-05 00:34:16.952844,105,5,179,90,0,7,2007-06-05 07:34:16.952844
1117,2007-06-06 00:34:16.952844,103,2,66,89,0,15,2007-06-06 15:34:16.952844
1118,2007-06-07 00:34:16.952844,101,2,192,56,0,20,2007-06-07 20:34:16.952844
1119,2007-06-08 00:34:16.952844,102,4,189,60,1,11,2007-06-08 11:34:16.952844
1120,2007-06-09 00:34:16.952844,105,5,167,83,1,7,2007-06-09 07:34:16.952844
1121,2007-06-10 00:34:16.952844,102,3,107,87,0,22,2007-06-10 22:34:16.952844
1122,2007-06-11 00:34:16.952844,106,3,214,51,0,6,2007-06-11 06:34:16.952844
1123,2007-06-12 00:34:16.952844,107,1,93,77,1,6,2007-06-12 06:34:16.952844
1124,2007-06-13 00:34:16.952844,107,4,36,92,1,9,2007-06-13 09:34:16.952844
1125,2007-06-14 00:34:16.952844,105,1,96,84,1,21,2007-06-14 21:34:16.952844
1126,2007-06-15 00:34:16.952844,106,5,147,81,0,13,2007-06-15 13:34:16.952844
1127,2007-06-16 00:34:16.952844,104,4,198,66,1,6,2007-06-16 06:34:16.952844
1128,2007-06-17 00:34:16.952844,101,4,232,56,0,16,2007-06-17 16:34:16.952844
1129,2007-06-18 00:34:16.952844,103,2,53,88,1,22,2007-06-18 22:34:16.952844
1130,2007-06-19 00:34:16.952844,107,1,48,78,0,15,2007-06-19 15:34:16.952844
1131,2007-06-20 00:34:16.952844,102,5,131,84,0,17,2007-06-20 17:34:16.952844
1132,2007-06-21 00:34:16.952844,101,1,61,81,0,14,2007-06-21 14:34:16.952844
1133,2007-06-22 00:34:16.952844,101,4,138,88,1,12,2007-06-22 12:34:16.952844
1134,2007-06-23 00:34:16.952844,104,2,65,82,0,17,2007-06-23 17:34:16.952844
1135,2007-06-24 00:34:16.952844,107,1,126,78,1,20,2007-06-24 20:34:16.952844
1136,2007-06-25 00:34:16.952844,102,3,160,83,0,13,2007-06-25 13:34:16.952844
1137,2007-06-26 00:34:16.952844,104,3,165,75,1,22,2007-06-26 22:34:16.952844
1138,2007-06-27 00:34:16.952844,107,1,152,80,1,10,2007-06-27 10:34:16.952844
1139,2007-06-28 00:34:16.952844,101,5,198,56,0,19,2007-06-28 19:34:16.952844
1140,2007-06-29 00:34:16.952844,102,2,225,62,0,7,2007-06-29 07:34:16.952844
1141,2007-06-30 00:34:16.952844,104,1,78,76,1,21,2007-06-30 21:34:16.952844
1142,2007-07-01 00:34:16.952844,107,3,217,54,1,22,2007-07-01 22:34:16.952844
1143,2007-07-02 00:34:16.952844,103,1,201,57,1,8,2007-07-02 08:34:16.952844
1144,2007-07-03 00:34:16.952844,101,3,229,67,0,6,2007-07-03 06:34:16.952844
1145,2007-07-04 00:34:16.952844,103,5,96,86,1,9,2007-07-04 09:34:16.952844
1146,2007-07-05 00:34:16.952844,106,5,154,77,0,20,2007-07-05 20:34:16.952844
1147,2007-07-06 00:34:16.952844,104,3,115,80,1,15,2007-07-06 15:34:16.952844
1148,2007-07-07 00:34:16.952844,107,2,159,86,0,10,2007-07-07 10:34:16.952844
1149,2007-07-08 00:34:16.952844,102,1,31,80,1,16,2007-07-08 16:34:16.952844
1150,2007-07-09 00:34:16.952844,101,2,238,52,1,12,2007-07-09 12:34:16.952844
1151,2007-07-10 00:34:16.952844,106,1,127,94,1,10,2007-07-10 10:34:16.952844
1152,2007-07-11 00:34:16.952844,101,4,37,86,1,17,2007-07-11 17:34:16.952844
1153,2007-07-12 00:34:16.952844,101,2,215,53,0,20,2007-07-12 20:34:16.952844
1154,2007-07-13 00:34:16.952844,104,4,226,62,0,17,2007-07-13 17:34:16.952844
1155,2007-07-14 00:34:16.952844,102,3,60,89,0,9,2007-07-14 09:34:16.952844
1156,2007-07-15 00:34:16.952844,101,2,84,90,1,17,2007-07-15 17:34:16.952844
1157,2007-07-16 00:34:16.952844,106,3,135,90,1,22,2007-07-16 22:34:16.952844
1158,2007-07-17 00:34:16.952844,106,1,41,91,0,21,2007-07-17 21:34:16.952844
1159,2007-07-18 00:34:16.952844,105,2,173,86,1,16,2007-07-18 16:34:16.952844
1160,2007-07-19 00:34:16.952844,101,5,165,94,0,7,2007-07-19 07:34:16.952844
1161,2007-07-20 00:34:16.952844,104,2,32,90,0,21,2007-07-20 21:34:16.952844
1162,2007-07-21 00:34:16.952844,103,3,59,87,1,6,2007-07-21 06:34:16.952844
1163,2007-07-22 00:34:16.952844,107,4,52,93,1,22,2007-07-22 22:34:16.952844
1164,2007-07-23 00:34:16.952844,103,4,133,79,1,18,2007-07-23 18:34:16.952844
1165,2007-07-24 00:34:16.952844,102,1,133,86,0,10,2007-07-24 10:34:16.952844
1166,2007-07-25 00:34:16.952844,102,5,94,94,0,11,2007-07-25 11:34:16.952844
1167,2007-07-26 00:34:16.952844,102,1,227,67,0,6,2007-07-26 06:34:16.952844
1168,2007-07-27 00:34:16.952844,104,4,229,56,1,15,2007-07-27 15:34:16.952844
1169,2007-07-28 00:34:16.952844,104,1,61,75,1,10,2007-07-28 10:34:16.952844
1170,2007-07-29 00:34:16.952844,107,2,45,86,1,6,2007-07-29 06:34:16.952844
1171,2007-07-30 00:34:16.952844,103,4,67,94,1,16,2007-07-30 16:34:16.952844
1172,2007-07-31 00:34:16.952844,107,1,171,78,0,12,2007-07-31 12:34:16.952844
1173,2007-08-01 00:34:16.952844,102,3,180,92,0,15,2007-08-01 15:34:16.952844
1174,2007-08-02 00:34:16.952844,102,3,95,83,0,20,2007-08-02 20:34:16.952844
1175,2007-08-03 00:34:16.952844,101,2,114,76,1,9,2007-08-03 09:34:16.952844
1176,2007-08-04 00:34:16.952844,104,5,230,50,0,21,2007-08-04 21:34:16.952844
1177,2007-08-05 00:34:16.952844,106,3,104,77,1,20,2007-08-05 20:34:16.952844
1178,2007-08-06 00:34:16.952844,107,2,209,53,0,20,2007-08-06 20:34:16.952844
1179,2007-08-07 00:34:16.952844,104,4,239,55,0,17,2007-08-07 17:34:16.952844
1180,2007-08-08 00:34:16.952844,101,4,192,60,0,13,2007-08-08 13:34:16.952844
1181,2007-08-09 00:34:16.952844,107,2,172,79,0,13,2007-08-09 13:34:16.952844
1182,2007-08-10 00:34:16.952844,101,1,41,89,0,11,2007-08-10 11:34:16.952844
1183,2007-08-11 00:34:16.952844,102,2,78,84,1,10,2007-08-11 10:34:16.952844
1184,2007-08-12 00:34:16.952844,103,1,195,67,1,7,2007-08-12 07:34:16.952844
1185,2007-08-13 00:34:16.952844,107,1,202,52,0,17,2007-08-13 17:34:16.952844
1186,2007-08-14 00:34:16.952844,101,2,187,59,1,9,2007-08-14 09:34:16.952844
1187,2007-08-15 00:34:16.952844,107,2,187,63,0,18,2007-08-15 18:34:16.952844
1188,2007-08-16 00:34:16.952844,107,3,163,77,0,22,2007-08-16 22:34:16.952844
1189,2007-08-17 00:34:16.952844,101,4,109,81,0,21,2007-08-17 21:34:16.952844
1190,2007-08-18 00:34:16.952844,102,5,209,63,1,14,2007-08-18 14:34:16.952844
1191,2007-08-19 00:34:16.952844,107,4,102,89,1,6,2007-08-19 06:34:16.952844
1192,2007-08-20 00:34:16.952844,101,4,178,77,1,20,2007-08-20 20:34:16.952844
1193,2007-08-21 00:34:16.952844,102,3,95,76,0,17,2007-08-21 17:34:16.952844
1194,2007-08-22 00:34:16.952844,102,3,192,67,1,10,2007-08-22 10:34:16.952844
1195,2007-08-23 00:34:16.952844,104,2,235,69,0,7,2007-08-23 07:34:16.952844
1196,2007-08-24 00:34:16.952844,105,5,239,59,0,9,2007-08-24 09:34:16.952844
1197,2007-08-25 00:34:16.952844,106,3,54,76,1,20,2007-08-25 20:34:16.952844
1198,2007-08-26 00:34:16.952844,104,5,54,75,1,11,2007-08-26 11:34:16.952844
1199,2007-08-27 00:34:16.952844,101,1,193,63,1,17,2007-08-27 17:34:16.952844
1200,2007-08-28 00:34:16.952844,104,2,94,88,1,9,2007-08-28 09:34:16.952844
1201,2007-08-29 00:34:16.952844,102,5,109,88,0,6,2007-08-29 06:34:16.952844
1202,2007-08-30 00:34:16.952844,106,5,154,94,0,20,2007-08-30 20:34:16.952844
1203,2007-08-31 00:34:16.952844,104,3,160,77,1,19,2007-08-31 19:34:16.952844
1204,2007-09-01 00:34:16.952844,105,4,198,55,1,8,2007-09-01 08:34:16.952844
1205,2007-09-02 00:34:16.952844,105,5,54,87,1,20,2007-09-02 20:34:16.952844
1206,2007-09-03 00:34:16.952844,104,3,146,76,0,10,2007-09-03 10:34:16.952844
1207,2007-09-04 00:34:16.952844,101,3,165,76,0,8,2007-09-04 08:34:16.952844
1208,2007-09-05 00:34:16.952844,101,3,225,64,0,12,2007-09-05 12:34:16.952844
1209,2007-09-06 00:34:16.952844,107,4,97,87,1,11,2007-09-06 11:34:16.952844
1210,2007-09-07 00:34:16.952844,107,5,217,61,0,6,2007-09-07 06:34:16.952844
1211,2007-09-08 00:34:16.952844,102,1,61,87,0,12,2007-09-08 12:34:16.952844
1212,2007-09-09 00:34:16.952844,106,2,60,88,1,9,2007-09-09 09:34:16.952844
1213,2007-09-10 00:34:16.952844,105,1,49,92,0,17,2007-09-10 17:34:16.952844
1214,2007-09-11 00:34:16.952844,105,4,89,80,1,14,2007-09-11 14:34:16.952844
1215,2007-09-12 00:34:16.952844,107,2,189,60,0,9,2007-09-12 09:34:16.952844
1216,2007-09-13 00:34:16.952844,102,5,159,93,1,6,2007-09-13 06:34:16.952844
1217,2007-09-14 00:34:16.952844,107,3,60,93,0,14,2007-09-14 14:34:16.952844
1218,2007-09-15 00:34:16.952844,106,3,34,93,0,20,2007-09-15 20:34:16.952844
1219,2007-09-16 00:34:16.952844,105,2,191,59,1,13,2007-09-16 13:34:16.952844
1220,2007-09-17 00:34:16.952844,105,3,118,76,0,20,2007-09-17 20:34:16.952844
1221,2007-09-18 00:34:16.952844,104,1,155,85,0,20,2007-09-18 20:34:16.952844
1222,2007-09-19 00:34:16.952844,101,2,207,64,0,12,2007-09-19 12:34:16.952844
1223,2007-09-20 00:34:16.952844,101,5,230,68,1,21,2007-09-20 21:34:16.952844
1224,2007-09-21 00:34:16.952844,101,3,166,77,0,7,2007-09-21 07:34:16.952844
1225,2007-09-22 00:34:16.952844,107,2,178,83,1,9,2007-09-22 09:34:16.952844
1226,2007-09-23 00:34:16.952844,106,2,185,63,1,21,2007-09-23 21:34:16.952844
1227,2007-09-24 00:34:16.952844,101,1,144,81,0,8,2007-09-24 08:34:16.952844
1228,2007-09-25 00:34:16.952844,105,2,109,90,0,7,2007-09-25 07:34:16.952844
1229,2007-09-26 00:34:16.952844,107,5,126,78,1,8,2007-09-26 08:34:16.952844
1230,2007-09-27 00:34:16.952844,101,3,33,81,1,10,2007-09-27 10:34:16.952844
1231,2007-09-28 00:34:16.952844,105,1,69,91,1,7,2007-09-28 07:34:16.952844
1232,2007-09-29 00:34:16.952844,103,3,130,81,0,7,2007-09-29 07:34:16.952844
1233,2007-09-30 00:34:16.952844,102,4,153,94,1,7,2007-09-30 07:34:16.952844
1234,2007-10-01 00:34:16.952844,106,3,81,78,0,19,2007-10-01 19:34:16.952844
1235,2007-10-02 00:34:16.952844,106,5,153,80,1,20,2007-10-02 20:34:16.952844
1236,2007-10-03 00:34:16.952844,102,5,207,54,0,17,2007-10-03 17:34:16.952844
1237,2007-10-04 00:34:16.952844,104,3,145,77,1,16,2007-10-04 16:34:16.952844
1238,2007-10-05 00:34:16.952844,102,2,36,88,0,16,2007-10-05 16:34:16.952844
1239,2007-10-06 00:34:16.952844,106,5,228,54,1,12,2007-10-06 12:34:16.952844
1240,2007-10-07 00:34:16.952844,107,5,115,79,0,17,2007-10-07 17:34:16.952844
1241,2007-10-08 00:34:16.952844,102,5,212,51,1,21,2007-10-08 21:34:16.952844
1242,2007-10-09 00:34:16.952844,107,5,91,80,0,10,2007-10-09 10:34:16.952844
1243,2007-10-10 00:34:16.952844,106,5,108,84,0,7,2007-10-10 07:34:16.952844
1244,2007-10-11 00:34:16.952844,104,2,87,81,1,21,2007-10-11 21:34:16.952844
1245,2007-10-12 00:34:16.952844,106,1,162,75,0,20,2007-10-12 20:34:16.952844
1246,2007-10-13 00:34:16.952844,103,3,42,92,0,16,2007-10-13 16:34:16.952844
1247,2007-10-14 00:34:16.952844,106,1,210,67,1,11,2007-10-14 11:34:16.952844
1248,2007-10-15 00:34:16.952844,104,1,202,53,1,18,2007-10-15 18:34:16.952844
1249,2007-10-16 00:34:16.952844,102,2,238,52,0,15,2007-10-16 15:34:16.952844
1250,2007-10-17 00:34:16.952844,103,3,217,60,0,10,2007-10-17 10:34:16.952844
1251,2007-10-18 00:34:16.952844,106,1,220,69,0,12,2007-10-18 12:34:16.952844
1252,2007-10-19 00:34:16.952844,104,4,212,53,1,16,2007-10-19 16:34:16.952844
1253,2007-10-20 00:34:16.952844,102,4,63,94,1,19,2007-10-20 19:34:16.952844
1254,2007-10-21 00:34:16.952844,104,3,141,92,1,21,2007-10-21 21:34:16.952844
1255,2007-10-22 00:34:16.952844,101,4,209,55,0,9,2007-10-22 09:34:16.952844
1256,2007-10-23 00:34:16.952844,102,4,71,84,0,6,2007-10-23 06:34:16.952844
1257,2007-10-24 00:34:16.952844,107,1,170,91,1,20,2007-10-24 20:34:16.952844
1258,2007-10-25 00:34:16.952844,101,3,134,91,1,19,2007-10-25 19:34:16.952844
1259,2007-10-26 00:34:16.952844,101,1,149,83,1,10,2007-10-26 10:34:16.952844
1260,2007-10-27 00:34:16.952844,102,4,198,50,0,9,2007-10-27 09:34:16.952844
1261,2007-10-28 00:34:16.952844,106,1,159,90,0,18,2007-10-28 18:34:16.952844
1262,2007-10-29 00:34:16.952844,103,5,58,75,1,17,2007-10-29 17:34:16.952844
1263,2007-10-30 00:34:16.952844,106,1,39,92,1,20,2007-10-30 20:34:16.952844
1264,2007-10-31 00:34:16.952844,106,2,87,82,1,14,2007-10-31 14:34:16.952844
1265,2007-11-01 00:34:16.952844,102,1,50,85,0,9,2007-11-01 09:34:16.952844
1266,2007-11-02 00:34:16.952844,103,2,63,82,0,10,2007-11-02 10:34:16.952844
1267,2007-11-03 00:34:16.952844,104,5,216,57,1,14,2007-11-03 14:34:16.952844
1268,2007-11-04 00:34:16.952844,106,3,206,64,1,18,2007-11-04 18:34:16.952844
1269,2007-11-05 00:34:16.952844,102,1,174,87,0,15,2007-11-05 15:34:16.952844
1270,2007-11-06 00:34:16.952844,104,5,98,86,1,21,2007-11-06 21:34:16.952844
1271,2007-11-07 00:34:16.952844,102,1,222,54,1,18,2007-11-07 18:34:16.952844
1272,2007-11-08 00:34:16.952844,101,4,37,87,0,9,2007-11-08 09:34:16.952844
1273,2007-11-09 00:34:16.952844,103,5,229,60,1,18,2007-11-09 18:34:16.952844
1274,2007-11-10 00:34:16.952844,102,1,158,87,0,13,2007-11-10 13:34:16.952844
1275,2007-11-11 00:34:16.952844,102,2,208,52,1,18,2007-11-11 18:34:16.952844
1276,2007-11-12 00:34:16.952844,101,4,181,66,0,20,2007-11-12 20:34:16.952844
1277,2007-11-13 00:34:16.952844,103,4,162,94,1,18,2007-11-13 18:34:16.952844
1278,2007-11-14 00:34:16.952844,104,3,50,82,0,10,2007-11-14 10:34:16.952844
1279,2007-11-15 00:34:16.952844,106,5,87,88,1,11,2007-11-15 11:34:16.952844
1280,2007-11-16 00:34:16.952844,102,3,168,94,1,10,2007-11-16 10:34:16.952844
1281,2007-11-17 00:34:16.952844,103,2,172,93,1,18,2007-11-17 18:34:16.952844
1282,2007-11-18 00:34:16.952844,101,3,164,93,1,10,2007-11-18 10:34:16.952844
1283,2007-11-19 00:34:16.952844,104,3,57,93,0,18,2007-11-19 18:34:16.952844
1284,2007-11-20 00:34:16.952844,107,3,215,54,0,13,2007-11-20 13:34:16.952844
1285,2007-11-21 00:34:16.952844,102,1,34,82,0,14,2007-11-21 14:34:16.952844
1286,2007-11-22 00:34:16.952844,106,3,93,84,1,20,2007-11-22 20:34:16.952844
1287,2007-11-23 00:34:16.952844,107,5,67,89,0,15,2007-11-23 15:34:16.952844
1288,2007-11-24 00:34:16.952844,105,1,141,91,1,16,2007-11-24 16:34:16.952844
1289,2007-11-25 00:34:16.952844,107,5,165,82,1,10,2007-11-25 10:34:16.952844
1290,2007-11-26 00:34:16.952844,105,4,182,58,0,14,2007-11-26 14:34:16.952844
1291,2007-11-27 00:34:16.952844,104,3,223,64,0,16,2007-11-27 16:34:16.952844
1292,2007-11-28 00:34:16.952844,104,1,207,52,0,7,2007-11-28 07:34:16.952844
1293,2007-11-29 00:34:16.952844,101,4,78,78,0,11,2007-11-29 11:34:16.952844
1294,2007-11-30 00:34:16.952844,102,2,155,78,0,6,2007-11-30 06:34:16.952844
1295,2007-12-01 00:34:16.952844,102,1,107,83,1,8,2007-12-01 08:34:16.952844
1296,2007-12-02 00:34:16.952844,101,4,198,67,0,8,2007-12-02 08:34:16.952844
1297,2007-12-03 00:34:16.952844,107,2,39,78,1,19,2007-12-03 19:34:16.952844
1298,2007-12-04 00:34:16.952844,103,1,169,82,0,10,2007-12-04 10:34:16.952844
1299,2007-12-05 00:34:16.952844,104,5,31,87,1,22,2007-12-05 22:34:16.952844
1300,2007-12-06 00:34:16.952844,105,3,210,65,1,20,2007-12-06 20:34:16.952844
1301,2007-12-07 00:34:16.952844,105,4,61,76,0,11,2007-12-07 11:34:16.952844
1302,2007-12-08 00:34:16.952844,107,5,40,84,1,19,2007-12-08 19:34:16.952844
1303,2007-12-09 00:34:16.952844,101,4,44,91,0,19,2007-12-09 19:34:16.952844
1304,2007-12-10 00:34:16.952844,102,5,197,67,0,22,2007-12-10 22:34:16.952844
1305,2007-12-11 00:34:16.952844,101,5,212,58,0,13,2007-12-11 13:34:16.952844
1306,2007-12-12 00:34:16.952844,107,3,182,57,1,13,2007-12-12 13:34:16.952844
1307,2007-12-13 00:34:16.952844,104,3,88,88,1,14,2007-12-13 14:34:16.952844
1308,2007-12-14 00:34:16.952844,106,4,153,92,1,16,2007-12-14 16:34:16.952844
1309,2007-12-15 00:34:16.952844,101,2,51,94,1,18,2007-12-15 18:34:16.952844
1310,2007-12-16 00:34:16.952844,104,2,187,69,1,18,2007-12-16 18:34:16.952844
1311,2007-12-17 00:34:16.952844,101,4,201,68,1,10,2007-12-17 10:34:16.952844
1312,2007-12-18 00:34:16.952844,106,2,203,66,0,21,2007-12-18 21:34:16.952844
1313,2007-12-19 00:34:16.952844,106,4,149,77,1,14,2007-12-19 14:34:16.952844
1314,2007-12-20 00:34:16.952844,103,1,151,81,1,8,2007-12-20 08:34:16.952844
1315,2007-12-21 00:34:16.952844,107,3,41,83,1,10,2007-12-21 10:34:16.952844
1316,2007-12-22 00:34:16.952844,103,4,204,67,0,13,2007-12-22 13:34:16.952844
1317,2007-12-23 00:34:16.952844,107,2,178,87,0,19,2007-12-23 19:34:16.952844
1318,2007-12-24 00:34:16.952844,103,4,178,82,1,8,2007-12-24 08:34:16.952844
1319,2007-12-25 00:34:16.952844,103,4,75,82,0,18,2007-12-25 18:34:16.952844
1320,2007-12-26 00:34:16.952844,102,4,164,86,0,16,2007-12-26 16:34:16.952844
1321,2007-12-27 00:34:16.952844,107,4,232,60,1,13,2007-12-27 13:34:16.952844
1322,2007-12-28 00:34:16.952844,107,5,118,87,1,15,2007-12-28 15:34:16.952844
1323,2007-12-29 00:34:16.952844,107,1,239,51,0,12,2007-12-29 12:34:16.952844
1324,2007-12-30 00:34:16.952844,101,3,58,89,1,21,2007-12-30 21:34:16.952844
1325,2007-12-31 00:34:16.952844,102,5,209,67,0,11,2007-12-31 11:34:16.952844
1326,2008-01-01 00:34:16.952844,102,2,124,89,0,21,2008-01-01 21:34:16.952844
1327,2008-01-02 00:34:16.952844,107,1,180,86,0,21,2008-01-02 21:34:16.952844
1328,2008-01-03 00:34:16.952844,101,4,234,60,0,6,2008-01-03 06:34:16.952844
1329,2008-01-04 00:34:16.952844,103,2,194,50,1,8,2008-01-04 08:34:16.952844
1330,2008-01-05 00:34:16.952844,103,4,213,52,1,11,2008-01-05 11:34:16.952844
1331,2008-01-06 00:34:16.952844,106,1,220,68,0,9,2008-01-06 09:34:16.952844
1332,2008-01-07 00:34:16.952844,102,3,52,81,1,9,2008-01-07 09:34:16.952844
1333,2008-01-08 00:34:16.952844,105,4,137,89,0,9,2008-01-08 09:34:16.952844
1334,2008-01-09 00:34:16.952844,107,4,54,79,1,15,2008-01-09 15:34:16.952844
1335,2008-01-10 00:34:16.952844,103,2,140,82,1,14,2008-01-10 14:34:16.952844
1336,2008-01-11 00:34:16.952844,106,1,135,90,1,13,2008-01-11 13:34:16.952844
1337,2008-01-12 00:34:16.952844,101,4,101,75,0,22,2008-01-12 22:34:16.952844
1338,2008-01-13 00:34:16.952844,102,5,137,79,0,22,2008-01-13 22:34:16.952844
1339,2008-01-14 00:34:16.952844,107,2,32,75,0,6,2008-01-14 06:34:16.952844
1340,2008-01-15 00:34:16.952844,106,2,161,82,1,19,2008-01-15 19:34:16.952844
1341,2008-01-16 00:34:16.952844,106,4,93,84,0,16,2008-01-16 16:34:16.952844
1342,2008-01-17 00:34:16.952844,107,1,127,85,1,8,2008-01-17 08:34:16.952844
1343,2008-01-18 00:34:16.952844,102,2,39,88,0,13,2008-01-18 13:34:16.952844
1344,2008-01-19 00:34:16.952844,102,3,184,51,1,15,2008-01-19 15:34:16.952844
1345,2008-01-20 00:34:16.952844,106,3,198,65,1,22,2008-01-20 22:34:16.952844
1346,2008-01-21 00:34:16.952844,104,3,42,83,1,13,2008-01-21 13:34:16.952844
1347,2008-01-22 00:34:16.952844,103,2,193,59,1,6,2008-01-22 06:34:16.952844
1348,2008-01-23 00:34:16.952844,103,5,119,86,1,12,2008-01-23 12:34:16.952844
1349,2008-01-24 00:34:16.952844,105,1,238,63,0,14,2008-01-24 14:34:16.952844
1350,2008-01-25 00:34:16.952844,105,3,43,76,1,17,2008-01-25 17:34:16.952844
1351,2008-01-26 00:34:16.952844,103,1,210,69,1,14,2008-01-26 14:34:16.952844
1352,2008-01-27 00:34:16.952844,101,3,104,90,1,8,2008-01-27 08:34:16.952844
1353,2008-01-28 00:34:16.952844,106,3,99,93,1,9,2008-01-28 09:34:16.952844
1354,2008-01-29 00:34:16.952844,103,3,130,78,0,15,2008-01-29 15:34:16.952844
1355,2008-01-30 00:34:16.952844,102,5,140,78,0,9,2008-01-30 09:34:16.952844
1356,2008-01-31 00:34:16.952844,101,5,49,84,1,14,2008-01-31 14:34:16.952844
1357,2008-02-01 00:34:16.952844,106,3,53,77,0,6,2008-02-01 06:34:16.952844
1358,2008-02-02 00:34:16.952844,106,1,183,54,1,10,2008-02-02 10:34:16.952844
1359,2008-02-03 00:34:16.952844,103,3,83,82,1,14,2008-02-03 14:34:16.952844
1360,2008-02-04 00:34:16.952844,104,4,132,84,0,10,2008-02-04 10:34:16.952844
1361,2008-02-05 00:34:16.952844,105,5,67,88,0,11,2008-02-05 11:34:16.952844
1362,2008-02-06 00:34:16.952844,103,2,33,87,1,13,2008-02-06 13:34:16.952844
1363,2008-02-07 00:34:16.952844,106,3,49,91,1,15,2008-02-07 15:34:16.952844
1364,2008-02-08 00:34:16.952844,107,2,148,81,0,16,2008-02-08 16:34:16.952844
1365,2008-02-09 00:34:16.952844,103,1,33,88,1,18,2008-02-09 18:34:16.952844
1366,2008-02-10 00:34:16.952844,102,3,32,79,0,9,2008-02-10 09:34:16.952844
1367,2008-02-11 00:34:16.952844,106,3,109,94,0,16,2008-02-11 16:34:16.952844
1368,2008-02-12 00:34:16.952844,102,3,161,76,0,17,2008-02-12 17:34:16.952844
1369,2008-02-13 00:34:16.952844,106,3,187,67,1,10,2008-02-13 10:34:16.952844
1370,2008-02-14 00:34:16.952844,107,3,176,93,1,15,2008-02-14 15:34:16.952844
1371,2008-02-15 00:34:16.952844,103,5,78,88,1,12,2008-02-15 12:34:16.952844
1372,2008-02-16 00:34:16.952844,104,1,179,87,1,14,2008-02-16 14:34:16.952844
1373,2008-02-17 00:34:16.952844,101,5,105,80,0,14,2008-02-17 14:34:16.952844
1374,2008-02-18 00:34:16.952844,104,2,146,78,0,15,2008-02-18 15:34:16.952844
1375,2008-02-19 00:34:16.952844,107,4,221,68,1,15,2008-02-19 15:34:16.952844
1376,2008-02-20 00:34:16.952844,104,1,205,62,0,7,2008-02-20 07:34:16.952844
1377,2008-02-21 00:34:16.952844,102,2,123,91,1,9,2008-02-21 09:34:16.952844
