AssessmentID,SessionID,Subject,Questions_Total,Questions_Correct,Difficulty_Rating
2881,2881,Math,14,7,3
2882,2882,English,13,6,1
2883,2883,English,36,24,5
2884,2884,English,49,34,3
2885,2885,Math,32,21,1
2886,2886,Math,43,26,4
2887,2887,Science,14,7,1
2888,2888,English,46,34,4
2889,2889,Math,15,8,1
2890,2890,English,31,21,3
2891,2891,Math,37,19,5
2892,2892,Science,40,23,4
2893,2893,Math,26,20,1
2894,2894,Science,17,10,2
2895,2895,Math,15,8,1
2896,2896,Science,30,11,5
2897,2897,Physics,47,26,4
2898,2898,Science,20,14,2
2899,2899,Math,43,32,4
2900,2900,English,19,9,2
2901,2901,Physics,21,10,4
2902,2902,Physics,34,13,4
2903,2903,Science,22,16,5
2904,2904,Science,39,20,4
2905,2905,Chemistry,16,9,2
2906,2906,Physics,46,25,4
2907,2907,English,38,34,5
2908,2908,Chemistry,32,24,1
2909,2909,English,34,21,5
2910,2910,Physics,22,17,2
2911,2911,Science,21,13,2
2912,2912,Math,30,22,4
2913,2913,English,26,13,1
2914,2914,Science,49,45,5
2915,2915,Chemistry,37,13,1
2916,2916,Math,30,17,3
2917,2917,Math,39,12,1
2918,2918,English,16,12,3
2919,2919,English,44,23,1
2920,2920,Chemistry,23,20,4
2921,2921,Math,47,36,2
2922,2922,Science,33,14,5
2923,2923,Chemistry,22,9,5
2924,2924,Physics,41,19,1
2925,2925,Chemistry,39,19,4
2926,2926,Physics,35,30,3
2927,2927,Physics,35,30,3
2928,2928,Physics,18,17,5
2929,2929,Physics,14,9,3
2930,2930,English,38,27,1
2931,2931,Science,36,26,1
2932,2932,Math,22,10,3
2933,2933,Physics,32,19,1
2934,2934,Physics,24,20,2
2935,2935,English,17,14,1
2936,2936,English,36,23,3
2937,2937,Physics,23,18,5
2938,2938,Physics,39,20,3
2939,2939,Physics,40,26,3
2940,2940,Science,35,30,1
2941,2941,English,48,30,4
2942,2942,Math,38,30,2
2943,2943,Math,15,10,4
2944,2944,English,11,4,4
2945,2945,Math,39,18,5
2946,2946,English,48,20,5
2947,2947,Math,49,36,5
2948,2948,English,41,38,3
2949,2949,English,33,18,5
2950,2950,Chemistry,17,6,1
2951,2951,Physics,30,19,1
2952,2952,Physics,41,16,3
2953,2953,English,46,43,2
2954,2954,Science,20,13,1
2955,2955,Physics,38,22,1
2956,2956,Physics,16,14,3
2957,2957,Physics,41,24,1
2958,2958,Chemistry,14,7,5
2959,2959,Chemistry,26,21,5
2960,2960,Science,43,17,4
2961,2961,Science,31,16,4
2962,2962,English,17,6,5
2963,2963,Physics,35,19,4
2964,2964,Science,24,18,2
2965,2965,Math,11,6,4
2966,2966,Chemistry,49,40,4
2967,2967,English,27,14,5
2968,2968,Chemistry,19,6,1
2969,2969,Math,26,19,5
2970,2970,Physics,49,15,1
2971,2971,Chemistry,23,19,1
2972,2972,Chemistry,43,27,5
2973,2973,Math,41,23,1
2974,2974,Science,25,9,2
2975,2975,Chemistry,48,38,4
2976,2976,Math,10,6,1
2977,2977,Chemistry,14,7,4
2978,2978,Science,26,19,4
2979,2979,Physics,24,20,2
2980,2980,English,13,11,3
2981,2981,Chemistry,11,4,2
2982,2982,Math,10,5,1
2983,2983,Chemistry,31,14,4
2984,2984,Math,12,6,1
2985,2985,Physics,44,22,2
2986,2986,Chemistry,46,25,2
2987,2987,Science,19,9,2
2988,2988,Chemistry,28,17,1
2989,2989,Chemistry,11,6,1
2990,2990,Math,18,14,2
2991,2991,Science,27,24,5
2992,2992,Science,28,15,1
2993,2993,Physics,14,9,4
2994,2994,Math,24,12,3
2995,2995,Physics,29,17,5
2996,2996,English,37,15,2
2997,2997,Physics,34,30,1
2998,2998,Math,30,15,3
2999,2999,Math,18,10,1
3000,3000,Physics,10,9,2
3001,3001,Science,49,44,5
3002,3002,Math,46,37,4
3003,3003,Math,23,11,4
3004,3004,Chemistry,33,29,4
3005,3005,Science,48,40,1
3006,3006,Math,14,8,5
3007,3007,Chemistry,43,29,5
3008,3008,Chemistry,19,7,5
3009,3009,Math,11,6,4
3010,3010,Physics,37,34,3
3011,3011,Chemistry,32,21,2
3012,3012,Math,25,17,3
3013,3013,Physics,37,27,4
3014,3014,English,45,17,5
3015,3015,Chemistry,46,15,4
3016,3016,English,29,24,5
3017,3017,Math,37,31,3
3018,3018,Physics,18,7,3
3019,3019,Science,46,39,4
3020,3020,Science,23,8,5
3021,3021,Physics,19,7,2
3022,3022,Physics,34,24,5
3023,3023,Math,27,8,3
3024,3024,Science,10,3,2
3025,3025,Science,17,11,1
3026,3026,English,23,19,5
3027,3027,Physics,15,9,4
3028,3028,Physics,35,25,5
3029,3029,Chemistry,38,16,2
3030,3030,English,20,14,2
3031,3031,Physics,12,8,3
3032,3032,Math,18,10,4
3033,3033,Chemistry,29,26,5
3034,3034,Physics,48,22,4
3035,3035,Physics,42,33,3
3036,3036,Science,45,31,1
3037,3037,Math,41,21,5
3038,3038,Physics,47,44,3
3039,3039,Chemistry,24,16,2
3040,3040,English,45,25,5
3041,3041,Math,37,30,1
3042,3042,Physics,10,4,2
3043,3043,Chemistry,29,11,4
3044,3044,Math,15,13,4
3045,3045,English,14,4,1
3046,3046,Math,20,12,1
3047,3047,English,43,22,1
3048,3048,English,41,29,2
3049,3049,English,16,8,2
3050,3050,Chemistry,23,15,1
3051,3051,Chemistry,40,28,5
3052,3052,Physics,35,20,4
3053,3053,Chemistry,22,14,3
3054,3054,English,28,12,3
3055,3055,Science,17,12,2
3056,3056,Chemistry,11,7,5
3057,3057,Physics,31,17,1
3058,3058,Chemistry,47,25,4
3059,3059,Math,26,17,4
3060,3060,English,22,20,2
3061,3061,Science,40,22,1
3062,3062,Science,33,11,5
3063,3063,Physics,29,27,3
3064,3064,English,39,33,4
3065,3065,Chemistry,44,19,3
3066,3066,Physics,21,13,1
3067,3067,English,46,20,5
3068,3068,Chemistry,38,16,2
3069,3069,Chemistry,43,19,1
3070,3070,English,39,25,3
3071,3071,Math,40,35,4
3072,3072,Physics,34,15,2
3073,3073,Chemistry,41,29,5
3074,3074,Math,37,14,5
3075,3075,Science,27,9,3
3076,3076,Science,20,15,3
3077,3077,Chemistry,46,26,1
3078,3078,Chemistry,29,21,2
3079,3079,Math,47,33,3
3080,3080,English,22,12,3
3081,3081,Physics,32,12,5
3082,3082,Science,11,5,5
3083,3083,Math,18,16,1
3084,3084,Math,10,5,4
3085,3085,English,49,41,1
3086,3086,Science,29,23,5
3087,3087,Science,11,8,1
3088,3088,Math,48,43,2
3089,3089,English,19,15,5
3090,3090,Physics,31,26,5
3091,3091,Chemistry,15,9,3
3092,3092,Chemistry,11,8,4
3093,3093,Science,46,17,4
3094,3094,Science,29,12,2
3095,3095,Science,47,25,4
3096,3096,Science,48,39,3
3097,3097,English,14,9,4
3098,3098,Chemistry,49,35,5
3099,3099,Science,36,19,5
3100,3100,Science,21,13,1
3101,3101,Science,38,26,1
3102,3102,English,49,26,3
3103,3103,Chemistry,19,9,4
3104,3104,Physics,38,26,4
3105,3105,Physics,16,5,1
3106,3106,Math,35,13,2
3107,3107,Science,35,30,4
3108,3108,English,40,34,1
3109,3109,Science,28,10,5
3110,3110,Physics,15,13,2
3111,3111,Science,23,11,2
3112,3112,Science,45,31,1
3113,3113,Chemistry,46,33,2
3114,3114,Chemistry,29,15,2
3115,3115,Chemistry,32,23,5
3116,3116,English,26,14,3
3117,3117,English,26,18,5
3118,3118,Science,23,19,5
3119,3119,Physics,13,9,5
3120,3120,Science,34,29,2
3121,3121,Chemistry,25,16,4
3122,3122,Chemistry,29,26,2
3123,3123,Science,29,16,5
3124,3124,English,43,37,2
3125,3125,Science,39,35,5
3126,3126,Science,41,35,4
3127,3127,English,26,14,2
3128,3128,Physics,13,10,1
3129,3129,Science,32,27,2
3130,3130,Math,21,19,4
3131,3131,Science,44,31,4
3132,3132,Science,16,13,1
3133,3133,Science,26,8,5
3134,3134,Math,11,6,3
3135,3135,English,42,28,3
3136,3136,Math,14,7,3
3137,3137,Physics,18,14,5
3138,3138,Math,11,9,3
3139,3139,Math,49,15,3
3140,3140,Chemistry,31,16,4
3141,3141,English,10,3,1
3142,3142,Science,38,30,2
3143,3143,Science,13,6,3
3144,3144,Science,48,41,5
3145,3145,English,23,18,5
3146,3146,Physics,26,18,3
3147,3147,Physics,25,14,5
3148,3148,Science,29,12,5
3149,3149,Science,26,24,3
3150,3150,Physics,25,18,2
3151,3151,Chemistry,33,25,2
3152,3152,Math,29,16,4
3153,3153,English,25,13,5
3154,3154,English,13,4,5
3155,3155,English,44,29,4
3156,3156,Science,27,18,5
3157,3157,English,32,27,1
3158,3158,Math,23,14,2
3159,3159,Chemistry,35,29,5
3160,3160,Physics,40,35,4
3161,3161,Physics,33,21,3
3162,3162,Math,20,18,2
3163,3163,Physics,12,4,5
3164,3164,Physics,39,31,1
3165,3165,Physics,44,27,2
3166,3166,Science,14,8,5
3167,3167,Chemistry,21,16,2
3168,3168,Math,38,12,2
3169,3169,Chemistry,33,24,5
3170,3170,Physics,13,8,5
3171,3171,Chemistry,37,24,5
3172,3172,English,34,26,3
3173,3173,English,32,25,3
3174,3174,English,30,27,4
3175,3175,Math,40,37,1
3176,3176,Science,17,12,2
3177,3177,English,25,13,3
3178,3178,Science,38,20,3
3179,3179,Math,17,9,1
3180,3180,Math,17,12,2
3181,3181,Math,35,25,3
3182,3182,Chemistry,38,21,5
3183,3183,Physics,18,12,2
3184,3184,Science,39,22,1
3185,3185,Science,37,26,4
3186,3186,Science,45,34,3
3187,3187,Science,21,12,4
3188,3188,Chemistry,16,8,5
3189,3189,Science,33,11,3
3190,3190,Science,41,35,1
3191,3191,Chemistry,29,25,2
3192,3192,Chemistry,37,27,3
3193,3193,Chemistry,46,22,3
3194,3194,Chemistry,40,27,2
3195,3195,Science,47,38,5
3196,3196,Science,34,17,3
3197,3197,Math,32,27,3
3198,3198,Chemistry,29,24,3
3199,3199,English,29,16,4
3200,3200,Math,44,30,5
3201,3201,Chemistry,32,17,1
3202,3202,Chemistry,41,30,3
3203,3203,Physics,37,33,3
3204,3204,Chemistry,47,38,4
3205,3205,Math,41,29,1
3206,3206,Chemistry,43,24,2
3207,3207,Math,29,14,2
3208,3208,Science,49,40,2
3209,3209,English,20,14,3
3210,3210,Physics,19,9,3
3211,3211,Math,10,6,3
3212,3212,Science,41,37,1
3213,3213,Chemistry,37,26,1
3214,3214,Math,42,32,2
3215,3215,Physics,35,26,4
3216,3216,English,12,10,2
3217,3217,Physics,25,14,1
3218,3218,Science,47,33,1
3219,3219,English,22,7,1
3220,3220,English,39,26,5
3221,3221,Physics,23,8,2
3222,3222,Science,26,18,3
3223,3223,Physics,26,17,3
3224,3224,Math,38,31,4
3225,3225,Math,23,7,4
3226,3226,Chemistry,26,13,3
3227,3227,Physics,39,22,3
3228,3228,Math,36,20,5
3229,3229,Science,35,24,5
3230,3230,Chemistry,37,21,1
3231,3231,Physics,20,17,4
3232,3232,Math,14,6,2
3233,3233,Chemistry,15,14,4
3234,3234,Chemistry,15,11,4
3235,3235,Physics,43,21,5
3236,3236,English,26,20,4
3237,3237,Science,10,5,5
3238,3238,Chemistry,26,13,5
3239,3239,Chemistry,43,19,1
3240,3240,Chemistry,44,26,5
3241,3241,Science,35,27,2
3242,3242,Physics,36,21,3
3243,3243,English,33,24,3
3244,3244,Math,39,28,3
3245,3245,Chemistry,49,39,2
3246,3246,Science,12,6,3
3247,3247,Math,30,23,1
3248,3248,Math,22,10,5
3249,3249,Science,46,16,5
3250,3250,Chemistry,33,15,3
3251,3251,Science,38,19,4
3252,3252,English,47,44,4
3253,3253,Physics,35,28,4
3254,3254,Chemistry,27,18,2
3255,3255,Physics,11,3,3
3256,3256,Chemistry,27,8,1
3257,3257,Math,38,23,1
3258,3258,Physics,44,32,4
3259,3259,English,32,13,5
3260,3260,Chemistry,49,21,1
3261,3261,Physics,16,10,3
3262,3262,Physics,31,18,1
3263,3263,English,42,17,1
3264,3264,Chemistry,19,16,4
3265,3265,English,38,14,5
3266,3266,Science,20,15,2
3267,3267,Math,48,29,3
3268,3268,English,42,22,1
3269,3269,Science,32,18,2
3270,3270,English,25,11,3
3271,3271,English,22,8,2
3272,3272,Chemistry,23,15,1
3273,3273,English,22,14,2
3274,3274,English,46,21,3
3275,3275,Physics,23,16,1
3276,3276,English,41,38,1
3277,3277,Math,18,11,4
3278,3278,Physics,21,10,2
3279,3279,English,42,21,3
3280,3280,English,31,16,3
3281,3281,Chemistry,20,10,3
3282,3282,Math,35,13,4
3283,3283,English,14,7,2
3284,3284,English,37,27,2
3285,3285,Physics,22,16,4
3286,3286,Physics,21,13,2
3287,3287,Math,29,11,5
3288,3288,Physics,11,4,4
3289,3289,English,22,6,1
3290,3290,Science,18,10,3
3291,3291,Science,41,23,4
3292,3292,Chemistry,11,10,3
3293,3293,Chemistry,47,18,4
3294,3294,Physics,44,41,5
3295,3295,Science,29,12,3
3296,3296,Science,30,21,4
3297,3297,Science,39,33,1
3298,3298,Science,38,33,5
3299,3299,English,22,19,1
3300,3300,Physics,30,27,4
3301,3301,Chemistry,25,22,3
3302,3302,Math,10,5,2
3303,3303,Science,44,33,3
3304,3304,Math,18,14,4
3305,3305,Science,39,16,5
3306,3306,English,10,5,1
3307,3307,English,20,15,1
3308,3308,English,43,23,1
3309,3309,Math,31,25,3
3310,3310,Math,47,30,5
3311,3311,Physics,27,15,4
3312,3312,English,31,13,3
3313,3313,Physics,24,12,1
3314,3314,English,12,8,1
3315,3315,Physics,30,14,1
3316,3316,Science,33,12,2
3317,3317,Physics,42,21,4
3318,3318,Math,38,32,2
3319,3319,Math,42,31,3
3320,3320,Math,13,7,1
3321,3321,Science,28,20,1
3322,3322,Chemistry,31,20,4
3323,3323,Chemistry,20,11,4
3324,3324,Science,38,27,1
3325,3325,Science,43,27,2
3326,3326,Science,15,12,4
3327,3327,English,34,21,4
3328,3328,English,12,3,4
3329,3329,Physics,35,18,1
3330,3330,Chemistry,12,6,2
3331,3331,Physics,29,18,3
3332,3332,Science,46,32,1
3333,3333,Science,49,19,1
3334,3334,Physics,40,26,2
3335,3335,Chemistry,31,22,4
3336,3336,Chemistry,44,17,2
3337,3337,English,27,14,1
3338,3338,Chemistry,15,10,5
3339,3339,Math,27,18,2
3340,3340,English,25,18,4
3341,3341,English,30,19,1
3342,3342,English,25,16,2
3343,3343,Science,15,8,2
3344,3344,Science,18,17,5
3345,3345,Science,17,15,5
3346,3346,Chemistry,26,23,1
3347,3347,English,31,28,1
3348,3348,English,16,8,4
3349,3349,Chemistry,35,23,5
3350,3350,Math,22,10,2
3351,3351,Physics,40,13,5
3352,3352,English,13,7,1
3353,3353,Physics,48,44,2
3354,3354,Math,24,17,2
3355,3355,Chemistry,18,11,5
3356,3356,English,49,25,5
3357,3357,Math,49,32,4
3358,3358,Chemistry,14,9,3
3359,3359,Math,26,14,5
3360,3360,Science,37,30,5
3361,3361,Physics,44,32,4
3362,3362,English,10,5,2
3363,3363,Physics,32,23,3
3364,3364,Chemistry,27,24,5
3365,3365,Physics,44,28,2
3366,3366,Chemistry,39,17,5
3367,3367,English,48,19,3
3368,3368,English,10,4,4
3369,3369,English,39,21,3
3370,3370,Physics,39,15,5
3371,3371,Chemistry,17,15,5
3372,3372,Math,27,12,4
3373,3373,Physics,24,14,2
3374,3374,English,39,20,4
3375,3375,Chemistry,40,32,4
3376,3376,Chemistry,28,14,5
3377,3377,English,47,30,3
3378,3378,Physics,32,28,2
3379,3379,English,32,22,1
3380,3380,Chemistry,46,38,3
3381,3381,Science,15,5,1
3382,3382,English,22,8,1
3383,3383,Science,34,23,1
3384,3384,Math,47,41,4
3385,3385,English,43,36,1
3386,3386,Chemistry,16,10,4
3387,3387,Science,11,6,2
3388,3388,Science,36,15,2
3389,3389,Chemistry,17,6,4
3390,3390,Math,31,25,4
3391,3391,Math,26,19,1
3392,3392,English,49,35,1
3393,3393,Math,37,22,4
3394,3394,English,38,28,5
3395,3395,Science,47,34,4
3396,3396,Chemistry,24,8,3
3397,3397,Math,16,12,4
3398,3398,Chemistry,24,7,3
3399,3399,Chemistry,39,22,3
3400,3400,Science,37,30,3
3401,3401,Math,44,38,3
3402,3402,Math,47,27,4
3403,3403,Chemistry,40,15,4
3404,3404,Physics,12,8,2
3405,3405,Physics,14,9,3
3406,3406,Physics,10,5,2
3407,3407,Chemistry,28,14,2
3408,3408,English,48,31,1
3409,3409,Chemistry,37,21,4
3410,3410,Physics,14,7,5
3411,3411,Physics,24,21,1
3412,3412,Chemistry,24,20,4
3413,3413,English,40,21,3
3414,3414,Chemistry,27,11,3
3415,3415,Physics,21,12,4
3416,3416,Physics,26,14,5
3417,3417,Physics,46,25,2
3418,3418,Chemistry,20,12,4
3419,3419,Physics,38,27,3
3420,3420,Math,27,13,2
3421,3421,Science,16,9,1
3422,3422,Physics,27,19,3
3423,3423,Chemistry,12,6,2
3424,3424,Chemistry,28,10,5
3425,3425,Physics,46,33,1
3426,3426,Math,36,24,2
3427,3427,Math,49,33,2
3428,3428,Math,19,16,5
3429,3429,Chemistry,43,18,3
3430,3430,English,36,21,5
3431,3431,Chemistry,48,30,2
3432,3432,Physics,30,15,1
3433,3433,English,13,10,2
3434,3434,Chemistry,43,24,5
3435,3435,English,41,37,5
3436,3436,Science,23,7,1
3437,3437,Physics,41,15,1
3438,3438,Math,25,20,2
3439,3439,Physics,34,30,2
3440,3440,Math,38,29,3
3441,3441,Chemistry,24,21,2
3442,3442,Chemistry,47,23,1
3443,3443,Physics,27,15,4
3444,3444,Physics,15,8,2
3445,3445,Physics,28,15,3
3446,3446,Math,19,16,5
3447,3447,Science,43,30,1
3448,3448,Science,24,9,2
3449,3449,Physics,36,18,3
3450,3450,Physics,44,17,2
3451,3451,Physics,12,8,5
3452,3452,Math,38,29,2
3453,3453,English,43,27,4
3454,3454,English,12,8,2
3455,3455,English,35,18,2
3456,3456,Chemistry,31,22,4
3457,3457,Physics,28,20,4
3458,3458,Math,15,10,3
3459,3459,Science,30,21,1
3460,3460,Science,15,9,1
3461,3461,Science,34,12,5
3462,3462,English,11,9,4
3463,3463,Chemistry,23,6,2
3464,3464,English,41,35,1
3465,3465,Chemistry,23,12,1
3466,3466,Math,34,24,5
3467,3467,English,38,32,5
3468,3468,Science,27,24,1
3469,3469,Physics,15,7,3
3470,3470,Chemistry,44,40,1
3471,3471,Math,38,30,3
3472,3472,Math,23,17,4
3473,3473,Chemistry,41,34,5
3474,3474,Math,11,7,4
3475,3475,Science,16,14,5
3476,3476,Chemistry,27,23,2
3477,3477,Science,11,7,5
3478,3478,Math,25,12,3
3479,3479,English,25,11,2
3480,3480,Physics,31,23,5
3481,3481,Physics,30,22,5
3482,3482,Science,17,9,1
3483,3483,Science,14,5,5
3484,3484,English,11,8,5
3485,3485,Chemistry,14,8,2
3486,3486,Math,14,6,3
3487,3487,Science,44,31,3
3488,3488,Math,17,15,1
3489,3489,Physics,25,23,3
3490,3490,Math,15,6,2
3491,3491,English,12,6,3
3492,3492,English,36,28,1
3493,3493,English,40,28,3
3494,3494,Science,15,5,1
3495,3495,Math,20,11,2
3496,3496,English,36,33,5
3497,3497,Physics,34,23,1
3498,3498,Math,38,27,2
3499,3499,Science,21,9,3
3500,3500,Physics,43,15,5
3501,3501,English,45,42,5
3502,3502,Math,47,24,5
3503,3503,English,26,9,2
3504,3504,Chemistry,17,8,4
3505,3505,Math,18,12,5
3506,3506,English,10,9,2
3507,3507,Chemistry,49,36,2
3508,3508,English,33,16,3
3509,3509,Chemistry,14,9,2
3510,3510,English,26,18,5
3511,3511,Chemistry,22,7,5
3512,3512,Science,49,24,2
3513,3513,Physics,34,13,4
3514,3514,Physics,42,29,2
3515,3515,Science,41,38,4
3516,3516,English,16,7,2
3517,3517,Physics,31,22,2
3518,3518,Math,17,9,4
3519,3519,Science,48,40,5
3520,3520,Physics,18,16,4
3521,3521,Chemistry,43,20,5
3522,3522,English,32,25,4
3523,3523,Physics,33,16,4
3524,3524,English,22,18,1
3525,3525,Math,11,9,3
3526,3526,Physics,23,17,1
3527,3527,Physics,30,27,4
3528,3528,Math,23,12,3
3529,3529,Chemistry,27,17,4
3530,3530,Science,17,13,5
3531,3531,Physics,11,5,1
3532,3532,Chemistry,18,13,4
3533,3533,Chemistry,31,14,5
3534,3534,Physics,10,7,5
3535,3535,English,49,34,2
3536,3536,Math,38,27,2
3537,3537,English,27,16,1
3538,3538,Physics,34,19,2
3539,3539,Chemistry,33,20,1
3540,3540,Science,42,18,1
3541,3541,English,42,27,4
3542,3542,Physics,24,22,4
3543,3543,Math,41,28,2
3544,3544,Physics,47,31,4
3545,3545,English,12,9,2
3546,3546,English,31,22,3
3547,3547,Math,25,22,2
3548,3548,Science,26,14,2
3549,3549,Chemistry,19,9,1
3550,3550,Math,18,15,2
3551,3551,Science,13,8,2
3552,3552,English,20,11,4
3553,3553,Physics,14,7,3
3554,3554,Physics,41,23,3
3555,3555,Science,13,7,3
3556,3556,Math,35,20,2
3557,3557,Science,35,25,5
3558,3558,Math,42,25,5
3559,3559,Physics,33,19,2
3560,3560,English,40,34,5
3561,3561,English,40,36,5
3562,3562,Science,21,12,2
3563,3563,Physics,12,8,3
3564,3564,English,39,19,5
3565,3565,Physics,36,29,4
3566,3566,English,10,6,1
3567,3567,Math,16,11,2
3568,3568,Chemistry,36,15,2
3569,3569,Science,16,4,2
3570,3570,Physics,20,17,1
3571,3571,Science,23,13,5
3572,3572,Math,25,18,4
3573,3573,Science,44,30,5
3574,3574,Math,43,20,1
3575,3575,English,47,35,4
3576,3576,Chemistry,25,18,4
3577,3577,Chemistry,15,8,3
3578,3578,Chemistry,31,21,2
3579,3579,Physics,36,26,1
3580,3580,English,36,19,3
3581,3581,Chemistry,28,19,4
3582,3582,Chemistry,28,19,4
3583,3583,Physics,31,28,2
3584,3584,English,19,9,2
3585,3585,Physics,45,37,1
3586,3586,Math,28,19,4
3587,3587,Physics,21,11,5
3588,3588,Math,13,9,2
3589,3589,English,43,14,5
3590,3590,Chemistry,10,5,2
3591,3591,Physics,34,21,2
3592,3592,English,12,10,3
3593,3593,Science,17,11,5
3594,3594,Science,36,23,3
3595,3595,Math,35,27,1
3596,3596,English,11,3,2
3597,3597,English,21,13,2
3598,3598,Science,14,6,2
3599,3599,English,19,17,2
3600,3600,Physics,23,12,2
3601,3601,English,46,39,5
3602,3602,Chemistry,20,11,3
3603,3603,English,44,38,5
3604,3604,Physics,29,9,1
3605,3605,Math,14,7,4
3606,3606,English,26,12,4
3607,3607,Chemistry,29,18,2
3608,3608,Science,21,11,1
3609,3609,Science,12,10,3
3610,3610,Science,30,11,2
3611,3611,Science,30,23,5
3612,3612,Chemistry,11,3,4
3613,3613,Math,36,26,3
3614,3614,Physics,48,24,2
3615,3615,English,45,31,1
3616,3616,Chemistry,23,19,1
3617,3617,English,18,16,3
3618,3618,Physics,13,9,1
3619,3619,Science,48,32,4
3620,3620,Chemistry,37,28,4
3621,3621,Chemistry,17,8,5
3622,3622,Chemistry,16,14,2
3623,3623,Physics,47,25,3
3624,3624,English,42,22,3
3625,3625,Science,11,7,1
3626,3626,Math,28,25,4
3627,3627,Chemistry,12,7,2
3628,3628,Science,36,11,3
3629,3629,Math,10,7,4
3630,3630,Chemistry,34,21,3
3631,3631,Chemistry,13,6,5
3632,3632,Science,30,27,2
3633,3633,English,47,20,1
3634,3634,Science,29,14,2
3635,3635,Math,19,13,5
3636,3636,Physics,10,5,3
3637,3637,Math,42,30,4
3638,3638,English,21,13,1
3639,3639,Math,15,8,1
3640,3640,Chemistry,10,8,2
3641,3641,English,13,8,2
3642,3642,English,49,40,4
3643,3643,Science,39,12,3
3644,3644,Physics,19,13,2
3645,3645,Science,12,5,4
3646,3646,Chemistry,15,12,2
3647,3647,Physics,47,17,4
3648,3648,Physics,36,12,2
3649,3649,English,14,8,3
3650,3650,Physics,39,29,5
3651,3651,Chemistry,31,17,2
3652,3652,English,20,6,5
3653,3653,English,46,18,2
3654,3654,English,37,16,5
3655,3655,Math,18,10,5
3656,3656,Chemistry,24,17,5
3657,3657,Science,45,40,2
3658,3658,Science,32,25,5
3659,3659,Science,27,15,5
3660,3660,Chemistry,32,12,5
3661,3661,Science,34,12,2
3662,3662,Science,11,7,1
3663,3663,Chemistry,47,16,3
3664,3664,Math,24,13,3
3665,3665,Chemistry,42,20,4
3666,3666,English,27,12,2
3667,3667,English,38,30,1
3668,3668,English,27,13,1
3669,3669,Math,14,10,2
3670,3670,Science,22,19,4
3671,3671,Science,32,19,2
3672,3672,Science,25,19,2
3673,3673,Chemistry,32,19,5
3674,3674,English,21,14,3
3675,3675,Math,45,41,4
3676,3676,Math,35,15,5
3677,3677,Chemistry,20,10,1
3678,3678,Physics,36,32,5
3679,3679,Physics,27,17,4
3680,3680,English,34,15,4
3681,3681,Chemistry,13,5,5
3682,3682,Math,34,27,4
3683,3683,English,18,12,1
3684,3684,Physics,33,23,5
3685,3685,Chemistry,24,15,4
3686,3686,Chemistry,29,21,3
3687,3687,English,26,14,4
3688,3688,Physics,12,4,2
3689,3689,Physics,48,18,3
3690,3690,Math,21,10,4
3691,3691,Chemistry,38,19,4
3692,3692,Chemistry,11,5,2
3693,3693,Chemistry,31,19,3
3694,3694,Physics,20,15,3
3695,3695,Physics,43,33,1
3696,3696,Science,41,24,1
3697,3697,English,20,9,4
3698,3698,English,11,8,5
3699,3699,Math,24,19,5
3700,3700,English,22,16,4
3701,3701,English,40,12,2
3702,3702,English,40,15,4
3703,3703,Math,44,22,3
3704,3704,Chemistry,18,7,3
3705,3705,Science,35,16,5
3706,3706,Chemistry,31,12,4
3707,3707,English,17,13,2
3708,3708,Math,12,10,2
3709,3709,Physics,11,7,4
3710,3710,English,19,15,5
3711,3711,Math,36,13,4
3712,3712,Physics,49,27,4
3713,3713,Chemistry,39,15,5
3714,3714,English,17,15,1
3715,3715,Math,22,15,5
3716,3716,English,14,10,2
3717,3717,English,19,17,3
3718,3718,Physics,39,24,5
3719,3719,Physics,48,37,5
3720,3720,English,19,14,2
3721,3721,English,38,35,4
3722,3722,Chemistry,13,10,1
3723,3723,Science,15,9,1
3724,3724,Chemistry,37,23,5
3725,3725,English,21,12,4
3726,3726,Science,41,29,2
3727,3727,English,38,21,1
3728,3728,Physics,45,19,2
3729,3729,English,17,10,1
3730,3730,English,21,6,2
3731,3731,Chemistry,44,25,1
3732,3732,Chemistry,33,11,4
3733,3733,Science,42,34,5
3734,3734,English,15,12,4
3735,3735,Math,42,38,1
3736,3736,Science,45,13,1
3737,3737,Math,40,21,4
3738,3738,Chemistry,17,12,1
3739,3739,Chemistry,33,19,2
3740,3740,Math,13,10,4
3741,3741,Science,37,21,4
